instrument,datetime,field,value
ETH-USD,2018-05-25,$ma30,
ETH-USD,2018-05-25,$ma60,
ETH-USD,2018-05-25,$ma120,
ETH-USD,2018-05-25,$ema5,618.43965493024
ETH-USD,2018-05-25,$ema10,648.0570777333737
ETH-USD,2018-05-25,$ema20,668.3479812813464
ETH-USD,2018-05-25,$ema60,655.8823363689136
ETH-USD,2018-05-25,$ema12,655.4720441339803
ETH-USD,2018-05-25,$ema26,667.7804423235632
ETH-USD,2018-05-25,$macd,-12.308398189582931
ETH-USD,2018-05-25,$macd_signal,8.15876381667592
ETH-USD,2018-05-25,$macd_hist,-20.467162006258853
ETH-USD,2018-05-25,$vwap,809.8370013719966
ETH-USD,2018-05-26,$open,587.426025390625
ETH-USD,2018-05-26,$high,606.1749877929688
ETH-USD,2018-05-26,$low,583.5120239257812
ETH-USD,2018-05-26,$close,587.280029296875
ETH-USD,2018-05-26,$volume,1694300032.0
ETH-USD,2018-05-26,$ma5,
ETH-USD,2018-05-26,$ma10,
ETH-USD,2018-05-26,$ma20,
ETH-USD,2018-05-26,$ma30,
ETH-USD,2018-05-26,$ma60,
ETH-USD,2018-05-26,$ma120,
ETH-USD,2018-05-26,$ema5,608.0531130524516
ETH-USD,2018-05-26,$ema10,637.0067052903739
ETH-USD,2018-05-26,$ema20,660.627223949492
ETH-USD,2018-05-26,$ema60,653.6330803993385
ETH-USD,2018-05-26,$ema12,644.9809649282718
ETH-USD,2018-05-26,$ema26,661.8174487660307
ETH-USD,2018-05-26,$macd,-16.83648383775892
ETH-USD,2018-05-26,$macd_signal,3.1597142857889526
ETH-USD,2018-05-26,$macd_hist,-19.99619812354787
ETH-USD,2018-05-26,$vwap,809.153829033986
ETH-USD,2018-05-27,$open,588.52001953125
ETH-USD,2018-05-27,$high,590.3280029296875
ETH-USD,2018-05-27,$low,562.8660278320312
ETH-USD,2018-05-27,$close,572.6680297851562
ETH-USD,2018-05-27,$volume,1788790016.0
ETH-USD,2018-05-27,$ma5,
ETH-USD,2018-05-27,$ma10,
ETH-USD,2018-05-27,$ma20,
ETH-USD,2018-05-27,$ma30,
ETH-USD,2018-05-27,$ma60,
ETH-USD,2018-05-27,$ma120,
ETH-USD,2018-05-27,$ema5,596.2580852966865
ETH-USD,2018-05-27,$ema10,625.3087642894252
ETH-USD,2018-05-27,$ema20,652.2501578386028
ETH-USD,2018-05-27,$ema60,650.9784885759227
ETH-USD,2018-05-27,$ema12,633.8558979831771
ETH-USD,2018-05-27,$ema26,655.2137881007807
ETH-USD,2018-05-27,$macd,-21.357890117603574
ETH-USD,2018-05-27,$macd_signal,-1.7438065948895527
ETH-USD,2018-05-27,$macd_hist,-19.614083522714022
ETH-USD,2018-05-27,$vwap,808.3808974752628
ETH-USD,2018-05-28,$open,573.0449829101562
ETH-USD,2018-05-28,$high,576.0490112304688
ETH-USD,2018-05-28,$low,512.552001953125
ETH-USD,2018-05-28,$close,516.0360107421875
ETH-USD,2018-05-28,$volume,2356900096.0
ETH-USD,2018-05-28,$ma5,
ETH-USD,2018-05-28,$ma10,
ETH-USD,2018-05-28,$ma20,
ETH-USD,2018-05-28,$ma30,
ETH-USD,2018-05-28,$ma60,
ETH-USD,2018-05-28,$ma120,
ETH-USD,2018-05-28,$ema5,569.5173937785203
ETH-USD,2018-05-28,$ema10,605.4409909172001
ETH-USD,2018-05-28,$ema20,639.2773819246585
ETH-USD,2018-05-28,$ema60,646.5541450403904
ETH-USD,2018-05-28,$ema12,615.7297614845634
ETH-USD,2018-05-28,$ema26,644.9043231112553
ETH-USD,2018-05-28,$macd,-29.17456162669191
ETH-USD,2018-05-28,$macd_signal,-7.2299576012500255
ETH-USD,2018-05-28,$macd_hist,-21.944604025441887
ETH-USD,2018-05-28,$vwap,807.1950519738447
ETH-USD,2018-05-29,$open,516.1480102539062
ETH-USD,2018-05-29,$high,572.2639770507812
ETH-USD,2018-05-29,$low,516.1480102539062
ETH-USD,2018-05-29,$close,565.3880004882812
ETH-USD,2018-05-29,$volume,2330820096.0
ETH-USD,2018-05-29,$ma5,
ETH-USD,2018-05-29,$ma10,
ETH-USD,2018-05-29,$ma20,
ETH-USD,2018-05-29,$ma30,
ETH-USD,2018-05-29,$ma60,
ETH-USD,2018-05-29,$ma120,
ETH-USD,2018-05-29,$ema5,568.1409293484406
ETH-USD,2018-05-29,$ema10,598.158629021033
ETH-USD,2018-05-29,$ema20,632.2402979783368
ETH-USD,2018-05-29,$ema60,643.8929599731081
ETH-USD,2018-05-29,$ema12,607.9848751774431
ETH-USD,2018-05-29,$ema26,639.0142251391832
ETH-USD,2018-05-29,$macd,-31.02934996174008
ETH-USD,2018-05-29,$macd_signal,-11.989836073348037
ETH-USD,2018-05-29,$macd_hist,-19.039513888392044
ETH-USD,2018-05-29,$vwap,806.1023653361987
ETH-USD,2018-05-30,$open,566.8300170898438
ETH-USD,2018-05-30,$high,583.135986328125
ETH-USD,2018-05-30,$low,545.4310302734375
ETH-USD,2018-05-30,$close,559.5900268554688
ETH-USD,2018-05-30,$volume,2053970048.0
ETH-USD,2018-05-30,$ma5,
ETH-USD,2018-05-30,$ma10,
ETH-USD,2018-05-30,$ma20,
ETH-USD,2018-05-30,$ma30,
ETH-USD,2018-05-30,$ma60,
ETH-USD,2018-05-30,$ma120,
ETH-USD,2018-05-30,$ema5,565.29062851745
ETH-USD,2018-05-30,$ema10,591.1461559000213
ETH-USD,2018-05-30,$ema20,625.3212245380637
ETH-USD,2018-05-30,$ema60,641.1289293790871
ETH-USD,2018-05-30,$ema12,600.5395138971394
ETH-USD,2018-05-30,$ema26,633.1309511922414
ETH-USD,2018-05-30,$macd,-32.59143729510197
ETH-USD,2018-05-30,$macd_signal,-16.110156317698824
ETH-USD,2018-05-30,$macd_hist,-16.481280977403145
ETH-USD,2018-05-30,$vwap,805.1900972697814
ETH-USD,2018-05-31,$open,558.4970092773438
ETH-USD,2018-05-31,$high,585.5380249023438
ETH-USD,2018-05-31,$low,557.0659790039062
ETH-USD,2018-05-31,$close,577.64501953125
ETH-USD,2018-05-31,$volume,1985040000.0
ETH-USD,2018-05-31,$ma5,
ETH-USD,2018-05-31,$ma10,
ETH-USD,2018-05-31,$ma20,
ETH-USD,2018-05-31,$ma30,
ETH-USD,2018-05-31,$ma60,
ETH-USD,2018-05-31,$ma120,
ETH-USD,2018-05-31,$ema5,569.4087588553834
ETH-USD,2018-05-31,$ema10,588.6914038329719
ETH-USD,2018-05-31,$ema20,620.7806335850338
ETH-USD,2018-05-31,$ema60,639.0474897119449
ETH-USD,2018-05-31,$ema12,597.0172839946948
ETH-USD,2018-05-31,$ema26,629.0208821803161
ETH-USD,2018-05-31,$macd,-32.003598185621286
ETH-USD,2018-05-31,$macd_signal,-19.288844691283316
ETH-USD,2018-05-31,$macd_hist,-12.71475349433797
ETH-USD,2018-05-31,$vwap,804.3535304434482
ETH-USD,2018-06-01,$open,578.6719970703125
ETH-USD,2018-06-01,$high,589.093017578125
ETH-USD,2018-06-01,$low,567.6649780273438
ETH-USD,2018-06-01,$close,580.0430297851562
ETH-USD,2018-06-01,$volume,1945890048.0
ETH-USD,2018-06-01,$ma5,
ETH-USD,2018-06-01,$ma10,
ETH-USD,2018-06-01,$ma20,
ETH-USD,2018-06-01,$ma30,
ETH-USD,2018-06-01,$ma60,
ETH-USD,2018-06-01,$ma120,
ETH-USD,2018-06-01,$ema5,572.9535158319744
ETH-USD,2018-06-01,$ema10,587.1189721879144
ETH-USD,2018-06-01,$ema20,616.9008617945693
ETH-USD,2018-06-01,$ema60,637.1129172553289
ETH-USD,2018-06-01,$ema12,594.4058602701505
ETH-USD,2018-06-01,$ema26,625.392893114008
ETH-USD,2018-06-01,$macd,-30.98703284385749
ETH-USD,2018-06-01,$macd_signal,-21.628482321798153
ETH-USD,2018-06-01,$macd_hist,-9.358550522059339
ETH-USD,2018-06-01,$vwap,803.5587564247045
ETH-USD,2018-06-02,$open,580.4290161132812
ETH-USD,2018-06-02,$high,597.0770263671875
ETH-USD,2018-06-02,$low,577.322021484375
ETH-USD,2018-06-02,$close,591.8079833984375
ETH-USD,2018-06-02,$volume,1880390016.0
ETH-USD,2018-06-02,$ma5,
ETH-USD,2018-06-02,$ma10,
ETH-USD,2018-06-02,$ma20,
ETH-USD,2018-06-02,$ma30,
ETH-USD,2018-06-02,$ma60,
ETH-USD,2018-06-02,$ma120,
ETH-USD,2018-06-02,$ema5,579.2383383541288
ETH-USD,2018-06-02,$ema10,587.9715196807368
ETH-USD,2018-06-02,$ema20,614.5110638520806
ETH-USD,2018-06-02,$ema60,635.6275095878898
ETH-USD,2018-06-02,$ema12,594.0061869052715
ETH-USD,2018-06-02,$ema26,622.9051220239658
ETH-USD,2018-06-02,$macd,-28.898935118694226
ETH-USD,2018-06-02,$macd_signal,-23.08257288117737
ETH-USD,2018-06-02,$macd_hist,-5.816362237516856
ETH-USD,2018-06-02,$vwap,802.8293242511321
ETH-USD,2018-06-03,$open,591.2589721679688
ETH-USD,2018-06-03,$high,624.5130004882812
ETH-USD,2018-06-03,$low,591.2589721679688
ETH-USD,2018-06-03,$close,618.3289794921875
ETH-USD,2018-06-03,$volume,1832550016.0
ETH-USD,2018-06-03,$ma5,
ETH-USD,2018-06-03,$ma10,
ETH-USD,2018-06-03,$ma20,
ETH-USD,2018-06-03,$ma30,
ETH-USD,2018-06-03,$ma60,
ETH-USD,2018-06-03,$ma120,
ETH-USD,2018-06-03,$ema5,592.2685520668151
ETH-USD,2018-06-03,$ema10,593.4910578282733
ETH-USD,2018-06-03,$ema20,614.8746748654241
ETH-USD,2018-06-03,$ema60,635.0603446667192
ETH-USD,2018-06-03,$ema12,597.7481549955663
ETH-USD,2018-06-03,$ema26,622.5661485030932
ETH-USD,2018-06-03,$macd,-24.81799350752692
ETH-USD,2018-06-03,$macd_signal,-23.429657006447282
ETH-USD,2018-06-03,$macd_hist,-1.388336501079639
ETH-USD,2018-06-03,$vwap,802.1978429681363
ETH-USD,2018-06-04,$open,619.43701171875
ETH-USD,2018-06-04,$high,623.4290161132812
ETH-USD,2018-06-04,$low,583.7470092773438
ETH-USD,2018-06-04,$close,592.9849853515625
ETH-USD,2018-06-04,$volume,1903430016.0
ETH-USD,2018-06-04,$ma5,
ETH-USD,2018-06-04,$ma10,
ETH-USD,2018-06-04,$ma20,
ETH-USD,2018-06-04,$ma30,
ETH-USD,2018-06-04,$ma60,
ETH-USD,2018-06-04,$ma120,
ETH-USD,2018-06-04,$ema5,592.507363161731
ETH-USD,2018-06-04,$ema10,593.3990446506895
ETH-USD,2018-06-04,$ema20,612.7899425307706
ETH-USD,2018-06-04,$ema60,633.680824689173
ETH-USD,2018-06-04,$ema12,597.0153596657195
ETH-USD,2018-06-04,$ema26,620.3749512326095
ETH-USD,2018-06-04,$macd,-23.359591566890003
ETH-USD,2018-06-04,$macd_signal,-23.415643918535828
ETH-USD,2018-06-04,$macd_hist,0.05605235164582467
ETH-USD,2018-06-04,$vwap,801.5077077782696
ETH-USD,2018-06-05,$open,593.406005859375
ETH-USD,2018-06-05,$high,611.3300170898438
ETH-USD,2018-06-05,$low,580.9819946289062
ETH-USD,2018-06-05,$close,609.302978515625
ETH-USD,2018-06-05,$volume,1844269952.0
ETH-USD,2018-06-05,$ma5,
ETH-USD,2018-06-05,$ma10,
ETH-USD,2018-06-05,$ma20,
ETH-USD,2018-06-05,$ma30,
ETH-USD,2018-06-05,$ma60,
ETH-USD,2018-06-05,$ma120,
ETH-USD,2018-06-05,$ema5,598.105901613029
ETH-USD,2018-06-05,$ema10,596.2906689897686
ETH-USD,2018-06-05,$ema20,612.4578507198044
ETH-USD,2018-06-05,$ema60,632.8815510441386
ETH-USD,2018-06-05,$ema12,598.905762565705
ETH-USD,2018-06-05,$ema26,619.5548051054255
ETH-USD,2018-06-05,$macd,-20.64904253972054
ETH-USD,2018-06-05,$macd_signal,-22.862323642772772
ETH-USD,2018-06-05,$macd_hist,2.213281103052232
ETH-USD,2018-06-05,$vwap,800.8451005760262
ETH-USD,2018-06-06,$open,610.2620239257812
ETH-USD,2018-06-06,$high,611.6430053710938
ETH-USD,2018-06-06,$low,596.39599609375
ETH-USD,2018-06-06,$close,607.1240234375
ETH-USD,2018-06-06,$volume,1756530048.0
ETH-USD,2018-06-06,$ma5,
ETH-USD,2018-06-06,$ma10,
ETH-USD,2018-06-06,$ma20,
ETH-USD,2018-06-06,$ma30,
ETH-USD,2018-06-06,$ma60,
ETH-USD,2018-06-06,$ma120,
ETH-USD,2018-06-06,$ema5,601.111942221186
ETH-USD,2018-06-06,$ema10,598.260369798447
ETH-USD,2018-06-06,$ema20,611.9498671691088
ETH-USD,2018-06-06,$ema60,632.0370419422816
ETH-USD,2018-06-06,$ema12,600.170110392135
ETH-USD,2018-06-06,$ema26,618.634006463357
ETH-USD,2018-06-06,$macd,-18.46389607122194
ETH-USD,2018-06-06,$macd_signal,-21.982638128462607
ETH-USD,2018-06-06,$macd_hist,3.5187420572406687
ETH-USD,2018-06-06,$vwap,800.2322029879394
ETH-USD,2018-06-07,$open,607.68701171875
ETH-USD,2018-06-07,$high,616.1439819335938
ETH-USD,2018-06-07,$low,601.6929931640625
ETH-USD,2018-06-07,$close,605.18701171875
ETH-USD,2018-06-07,$volume,1880140032.0
ETH-USD,2018-06-07,$ma5,
ETH-USD,2018-06-07,$ma10,
ETH-USD,2018-06-07,$ma20,
ETH-USD,2018-06-07,$ma30,
ETH-USD,2018-06-07,$ma60,
ETH-USD,2018-06-07,$ma120,
ETH-USD,2018-06-07,$ema5,602.4702987203741
ETH-USD,2018-06-07,$ema10,599.519759238502
ETH-USD,2018-06-07,$ema20,611.305785697646
ETH-USD,2018-06-07,$ema60,631.1567130824936
ETH-USD,2018-06-07,$ema12,600.9419413654604
ETH-USD,2018-06-07,$ema26,617.6379327785712
ETH-USD,2018-06-07,$macd,-16.695991413110846
ETH-USD,2018-06-07,$macd_signal,-20.925308785392257
ETH-USD,2018-06-07,$macd_hist,4.229317372281411
ETH-USD,2018-06-07,$vwap,799.5891627854846
ETH-USD,2018-06-08,$open,605.4429931640625
ETH-USD,2018-06-08,$high,608.8109741210938
ETH-USD,2018-06-08,$low,595.593017578125
ETH-USD,2018-06-08,$close,601.0770263671875
ETH-USD,2018-06-08,$volume,1637779968.0
ETH-USD,2018-06-08,$ma5,
ETH-USD,2018-06-08,$ma10,
ETH-USD,2018-06-08,$ma20,
ETH-USD,2018-06-08,$ma30,
ETH-USD,2018-06-08,$ma60,
ETH-USD,2018-06-08,$ma120,
ETH-USD,2018-06-08,$ema5,602.0058746026452
ETH-USD,2018-06-08,$ema10,599.8028987164448
ETH-USD,2018-06-08,$ema20,610.3316181423643
ETH-USD,2018-06-08,$ema60,630.1704938459262
ETH-USD,2018-06-08,$ema12,600.9627236734184
ETH-USD,2018-06-08,$ema26,616.4111989703206
ETH-USD,2018-06-08,$macd,-15.448475296902188
ETH-USD,2018-06-08,$macd_signal,-19.829942087694246
ETH-USD,2018-06-08,$macd_hist,4.381466790792057
ETH-USD,2018-06-08,$vwap,799.0155423476366
ETH-USD,2018-06-09,$open,600.905029296875
ETH-USD,2018-06-09,$high,608.5830078125
ETH-USD,2018-06-09,$low,597.56201171875
ETH-USD,2018-06-09,$close,597.56201171875
ETH-USD,2018-06-09,$volume,1519309952.0
ETH-USD,2018-06-09,$ma5,
ETH-USD,2018-06-09,$ma10,
ETH-USD,2018-06-09,$ma20,
ETH-USD,2018-06-09,$ma30,
ETH-USD,2018-06-09,$ma60,
ETH-USD,2018-06-09,$ma120,
ETH-USD,2018-06-09,$ema5,600.5245869746802
ETH-USD,2018-06-09,$ema10,599.3954647168639
ETH-USD,2018-06-09,$ema20,609.1154651496391
ETH-USD,2018-06-09,$ema60,629.1013632843794
ETH-USD,2018-06-09,$ema12,600.4395372188541
ETH-USD,2018-06-09,$ema26,615.0149628776117
ETH-USD,2018-06-09,$macd,-14.575425658757581
ETH-USD,2018-06-09,$macd_signal,-18.779038801906914
ETH-USD,2018-06-09,$macd_hist,4.203613143149333
ETH-USD,2018-06-09,$vwap,798.484795619289
ETH-USD,2018-06-10,$open,594.344970703125
ETH-USD,2018-06-10,$high,594.344970703125
ETH-USD,2018-06-10,$low,511.8890075683594
ETH-USD,2018-06-10,$close,526.47900390625
ETH-USD,2018-06-10,$volume,2234880000.0
ETH-USD,2018-06-10,$ma5,
ETH-USD,2018-06-10,$ma10,
ETH-USD,2018-06-10,$ma20,
ETH-USD,2018-06-10,$ma30,
ETH-USD,2018-06-10,$ma60,
ETH-USD,2018-06-10,$ma120,
ETH-USD,2018-06-10,$ema5,575.8427259518702
ETH-USD,2018-06-10,$ema10,586.1379263876613
ETH-USD,2018-06-10,$ema20,601.2453259836021
ETH-USD,2018-06-10,$ema60,625.736695763785
ETH-USD,2018-06-10,$ema12,589.0609936322996
ETH-USD,2018-06-10,$ema26,608.4567436945479
ETH-USD,2018-06-10,$macd,-19.395750062248226
ETH-USD,2018-06-10,$macd_signal,-18.902381053975176
ETH-USD,2018-06-10,$macd_hist,-0.4933690082730493
ETH-USD,2018-06-10,$vwap,797.4851221276823
ETH-USD,2018-06-11,$open,524.8569946289062
ETH-USD,2018-06-11,$high,536.8579711914062
ETH-USD,2018-06-11,$low,515.2689819335938
ETH-USD,2018-06-11,$close,533.2839965820312
ETH-USD,2018-06-11,$volume,1982119936.0
ETH-USD,2018-06-11,$ma5,
ETH-USD,2018-06-11,$ma10,
ETH-USD,2018-06-11,$ma20,
ETH-USD,2018-06-11,$ma30,
ETH-USD,2018-06-11,$ma60,
ETH-USD,2018-06-11,$ma120,
ETH-USD,2018-06-11,$ema5,561.6564828285906
ETH-USD,2018-06-11,$ema10,576.5281209684558
ETH-USD,2018-06-11,$ema20,594.7728184215478
ETH-USD,2018-06-11,$ema60,622.705459725039
ETH-USD,2018-06-11,$ema12,580.4799171630276
ETH-USD,2018-06-11,$ema26,602.8883920565837
ETH-USD,2018-06-11,$macd,-22.408474893556104
ETH-USD,2018-06-11,$macd_signal,-19.60359982189136
ETH-USD,2018-06-11,$macd_hist,-2.8048750716647426
ETH-USD,2018-06-11,$vwap,796.5502716137671
ETH-USD,2018-06-12,$open,532.7100219726562
ETH-USD,2018-06-12,$high,538.9550170898438
ETH-USD,2018-06-12,$low,491.2349853515625
ETH-USD,2018-06-12,$close,496.8429870605469
ETH-USD,2018-06-12,$volume,1932760064.0
ETH-USD,2018-06-12,$ma5,
ETH-USD,2018-06-12,$ma10,
ETH-USD,2018-06-12,$ma20,
ETH-USD,2018-06-12,$ma30,
ETH-USD,2018-06-12,$ma60,
ETH-USD,2018-06-12,$ma120,
ETH-USD,2018-06-12,$ema5,540.0519842392428
ETH-USD,2018-06-12,$ema10,562.0399148033814
ETH-USD,2018-06-12,$ema20,585.4461678157381
ETH-USD,2018-06-12,$ema60,618.5788212770228
ETH-USD,2018-06-12,$ema12,567.6126971472613
ETH-USD,2018-06-12,$ema26,595.0331768716921
ETH-USD,2018-06-12,$macd,-27.420479724430834
ETH-USD,2018-06-12,$macd_signal,-21.166975802399257
ETH-USD,2018-06-12,$macd_hist,-6.253503922031577
ETH-USD,2018-06-12,$vwap,795.5792206255088
ETH-USD,2018-06-13,$open,498.01800537109375
ETH-USD,2018-06-13,$high,501.9049987792969
ETH-USD,2018-06-13,$low,459.0039978027344
ETH-USD,2018-06-13,$close,477.4939880371094
ETH-USD,2018-06-13,$volume,2080130048.0
ETH-USD,2018-06-13,$ma5,
ETH-USD,2018-06-13,$ma10,
ETH-USD,2018-06-13,$ma20,
ETH-USD,2018-06-13,$ma30,
ETH-USD,2018-06-13,$ma60,
ETH-USD,2018-06-13,$ma120,
ETH-USD,2018-06-13,$ema5,519.1993188385317
ETH-USD,2018-06-13,$ema10,546.6679281186047
ETH-USD,2018-06-13,$ema20,575.1650078368211
ETH-USD,2018-06-13,$ema60,613.9530890396486
ETH-USD,2018-06-13,$ema12,553.7482803610841
ETH-USD,2018-06-13,$ema26,586.3265702913527
ETH-USD,2018-06-13,$macd,-32.578289930268625
ETH-USD,2018-06-13,$macd_signal,-23.44923862797313
ETH-USD,2018-06-13,$macd_hist,-9.129051302295494
ETH-USD,2018-06-13,$vwap,794.4344403075073
ETH-USD,2018-06-14,$open,478.3810119628906
ETH-USD,2018-06-14,$high,523.5449829101562
ETH-USD,2018-06-14,$low,467.46600341796875
ETH-USD,2018-06-14,$close,519.7420043945312
ETH-USD,2018-06-14,$volume,2458650112.0
ETH-USD,2018-06-14,$ma5,
ETH-USD,2018-06-14,$ma10,
ETH-USD,2018-06-14,$ma20,
ETH-USD,2018-06-14,$ma30,
ETH-USD,2018-06-14,$ma60,
ETH-USD,2018-06-14,$ma120,
ETH-USD,2018-06-14,$ema5,519.3802140238649
ETH-USD,2018-06-14,$ema10,541.7723056233185
ETH-USD,2018-06-14,$ema20,569.886626556603
ETH-USD,2018-06-14,$ema60,610.8642010184972
ETH-USD,2018-06-14,$ema12,548.5165455969991
ETH-USD,2018-06-14,$ema26,581.3943802249215
ETH-USD,2018-06-14,$macd,-32.877834627922425
ETH-USD,2018-06-14,$macd_signal,-25.33495782796299
ETH-USD,2018-06-14,$macd_hist,-7.5428767999594335
ETH-USD,2018-06-14,$vwap,793.1947812757049
ETH-USD,2018-06-15,$open,520.47998046875
ETH-USD,2018-06-15,$high,521.3049926757812
ETH-USD,2018-06-15,$low,487.468994140625
ETH-USD,2018-06-15,$close,491.0039978027344
ETH-USD,2018-06-15,$volume,1808269952.0
ETH-USD,2018-06-15,$ma5,
ETH-USD,2018-06-15,$ma10,
ETH-USD,2018-06-15,$ma20,
ETH-USD,2018-06-15,$ma30,
ETH-USD,2018-06-15,$ma60,
ETH-USD,2018-06-15,$ma120,
ETH-USD,2018-06-15,$ema5,509.9214752834881
ETH-USD,2018-06-15,$ema10,532.541704201394
ETH-USD,2018-06-15,$ema20,562.3739952467107
ETH-USD,2018-06-15,$ema60,606.9343582901115
ETH-USD,2018-06-15,$ema12,539.6684613209584
ETH-USD,2018-06-15,$ema26,574.6987963417965
ETH-USD,2018-06-15,$macd,-35.03033502083815
ETH-USD,2018-06-15,$macd_signal,-27.274033266538027
ETH-USD,2018-06-15,$macd_hist,-7.756301754300125
ETH-USD,2018-06-15,$vwap,792.2783368578803
ETH-USD,2018-06-16,$open,490.41400146484375
ETH-USD,2018-06-16,$high,503.2229919433594
ETH-USD,2018-06-16,$low,488.85101318359375
ETH-USD,2018-06-16,$close,499.6419982910156
ETH-USD,2018-06-16,$volume,1314109952.0
ETH-USD,2018-06-16,$ma5,
ETH-USD,2018-06-16,$ma10,
ETH-USD,2018-06-16,$ma20,
ETH-USD,2018-06-16,$ma30,
ETH-USD,2018-06-16,$ma60,
ETH-USD,2018-06-16,$ma120,
ETH-USD,2018-06-16,$ema5,506.494982952664
ETH-USD,2018-06-16,$ema10,526.5599394904161
ETH-USD,2018-06-16,$ema20,556.3995193461683
ETH-USD,2018-06-16,$ema60,603.4165759950591
ETH-USD,2018-06-16,$ema12,533.5105439317364
ETH-USD,2018-06-16,$ema26,569.1390335232202
ETH-USD,2018-06-16,$macd,-35.6284895914838
ETH-USD,2018-06-16,$macd_signal,-28.94492453152718
ETH-USD,2018-06-16,$macd_hist,-6.683565059956617
ETH-USD,2018-06-16,$vwap,791.6098328834968
ETH-USD,2018-06-17,$open,499.4599914550781
ETH-USD,2018-06-17,$high,507.6409912109375
ETH-USD,2018-06-17,$low,498.64801025390625
ETH-USD,2018-06-17,$close,500.447998046875
ETH-USD,2018-06-17,$volume,1264870016.0
ETH-USD,2018-06-17,$ma5,
ETH-USD,2018-06-17,$ma10,
ETH-USD,2018-06-17,$ma20,
ETH-USD,2018-06-17,$ma30,
ETH-USD,2018-06-17,$ma60,
ETH-USD,2018-06-17,$ma120,
ETH-USD,2018-06-17,$ema5,504.479321317401
ETH-USD,2018-06-17,$ema10,521.8123137734086
ETH-USD,2018-06-17,$ema20,551.0708030319499
ETH-USD,2018-06-17,$ema60,600.0405570459383
ETH-USD,2018-06-17,$ema12,528.4239984109885
ETH-USD,2018-06-17,$ema26,564.0508086731205
ETH-USD,2018-06-17,$macd,-35.62681026213204
ETH-USD,2018-06-17,$macd_signal,-30.281301677648155
ETH-USD,2018-06-17,$macd_hist,-5.345508584483884
ETH-USD,2018-06-17,$vwap,790.980128962229
ETH-USD,2018-06-18,$open,499.38299560546875
ETH-USD,2018-06-18,$high,521.7960205078125
ETH-USD,2018-06-18,$low,494.0660095214844
ETH-USD,2018-06-18,$close,518.8909912109375
ETH-USD,2018-06-18,$volume,1513869952.0
ETH-USD,2018-06-18,$ma5,
ETH-USD,2018-06-18,$ma10,
ETH-USD,2018-06-18,$ma20,
ETH-USD,2018-06-18,$ma30,
ETH-USD,2018-06-18,$ma60,
ETH-USD,2018-06-18,$ma120,
ETH-USD,2018-06-18,$ema5,509.28321128191317
ETH-USD,2018-06-18,$ema10,521.2811642165957
ETH-USD,2018-06-18,$ema20,548.0060590489963
ETH-USD,2018-06-18,$ema60,597.3799155431514
ETH-USD,2018-06-18,$ema12,526.9573819186729
ETH-USD,2018-06-18,$ema26,560.7056370092552
ETH-USD,2018-06-18,$macd,-33.748255090582234
ETH-USD,2018-06-18,$macd_signal,-30.97469236023497
ETH-USD,2018-06-18,$macd_hist,-2.773562730347262
ETH-USD,2018-06-18,$vwap,790.2543163672059
ETH-USD,2018-06-19,$open,519.0230102539062
ETH-USD,2018-06-19,$high,542.35302734375
ETH-USD,2018-06-19,$low,516.31201171875
ETH-USD,2018-06-19,$close,537.9569702148438
ETH-USD,2018-06-19,$volume,1726569984.0
ETH-USD,2018-06-19,$ma5,
ETH-USD,2018-06-19,$ma10,
ETH-USD,2018-06-19,$ma20,
ETH-USD,2018-06-19,$ma30,
ETH-USD,2018-06-19,$ma60,
ETH-USD,2018-06-19,$ma120,
ETH-USD,2018-06-19,$ema5,518.8411309262234
ETH-USD,2018-06-19,$ema10,524.3131289435498
ETH-USD,2018-06-19,$ema20,547.0490029695533
ETH-USD,2018-06-19,$ema60,595.4316222536986
ETH-USD,2018-06-19,$ema12,528.64962627193
ETH-USD,2018-06-19,$ema26,559.0205505800395
ETH-USD,2018-06-19,$macd,-30.37092430810958
ETH-USD,2018-06-19,$macd_signal,-30.853938749809895
ETH-USD,2018-06-19,$macd_hist,0.48301444170031615
ETH-USD,2018-06-19,$vwap,789.4920368964644
ETH-USD,2018-06-20,$open,538.5059814453125
ETH-USD,2018-06-20,$high,541.0150146484375
ETH-USD,2018-06-20,$low,519.3690185546875
ETH-USD,2018-06-20,$close,536.2680053710938
ETH-USD,2018-06-20,$volume,1596290048.0
ETH-USD,2018-06-20,$ma5,
ETH-USD,2018-06-20,$ma10,
ETH-USD,2018-06-20,$ma20,
ETH-USD,2018-06-20,$ma30,
ETH-USD,2018-06-20,$ma60,
ETH-USD,2018-06-20,$ma120,
ETH-USD,2018-06-20,$ema5,524.6500890745135
ETH-USD,2018-06-20,$ema10,526.4867428394668
ETH-USD,2018-06-20,$ema20,546.0222412935095
ETH-USD,2018-06-20,$ema60,593.4918315362361
ETH-USD,2018-06-20,$ema12,529.8216845948782
ETH-USD,2018-06-20,$ema26,557.3351768608584
ETH-USD,2018-06-20,$macd,-27.513492265980176
ETH-USD,2018-06-20,$macd_signal,-30.185849453043954
ETH-USD,2018-06-20,$macd_hist,2.6723571870637777
ETH-USD,2018-06-20,$vwap,788.7912989637234
ETH-USD,2018-06-21,$open,536.447021484375
ETH-USD,2018-06-21,$high,543.7169799804688
ETH-USD,2018-06-21,$low,524.2589721679688
ETH-USD,2018-06-21,$close,527.3670043945312
ETH-USD,2018-06-21,$volume,1462070016.0
ETH-USD,2018-06-21,$ma5,
